,nodeA,nodeB
18404,12182,8688
18405,6721,8349
18406,8158,17381
18407,9773,18773
18408,11843,8370
18409,15445,8327
18410,12736,17248
18411,15193,15480
18412,18818,784
18413,3829,3116
18414,9989,18429
18415,11818,17863
18416,1599,8211
18417,16903,9502
18418,7314,749
18419,16566,14212
18420,1792,837
18421,17903,18122
18422,18739,1237
18423,511,12629
18424,7601,13242
18425,6191,11549
18426,18542,12805
18427,17867,9150
18428,14663,12536
18429,3328,3585
18430,4914,16703
18431,1421,632
18432,7032,4545
18433,6233,14632
18434,10435,18680
18435,9189,5631
18436,5498,12628
18437,6039,9035
18438,9938,1021
18439,7738,11518
18440,4285,17627
18441,6416,2726
18442,6509,12701
18443,4074,5532
18444,18965,8309
18445,3013,2532
18446,1434,4821
18447,11818,7965
18448,5729,14402
18449,14786,5525
18450,15319,16731
18451,12636,4861
18452,6565,1156
18453,9122,17093
18454,15385,8763
18455,712,2380
18456,5093,10499
18457,14272,27
18458,11896,18626
18459,8103,976
18460,14608,9982
18461,14242,11471
18462,1344,11657
18463,151,6463
18464,18920,18019
18465,7738,14857
18466,6155,9110
18467,8102,936
18468,13349,16323
18469,18950,5420
18470,7596,8921
18471,8400,19221
18472,17099,10939
18473,18623,7027
18474,11505,17528
18475,17022,14671
18476,15511,4162
18477,2176,7730
18478,16424,18433
18479,12413,3725
18480,404,19638
18481,14739,5488
18482,5632,14348
18483,8200,16880
18484,885,11435
18485,1921,647
18486,11597,15500
18487,9218,4078
18488,1252,5859
18489,15260,11911
18490,3930,6369
18491,7577,13709
18492,10855,11141
18493,2611,10413
18494,17129,1146
18495,11609,8680
18496,7057,18582
18497,4073,830
18498,2226,12176
18499,15760,9063
18500,586,9752
18501,1453,16
18502,19615,19501
18503,257,3763
18504,14295,6335
18505,14657,6603
18506,11195,18439
18507,12004,2537
18508,6084,7975
18509,1558,848
18510,9342,10940
18511,8801,802
18512,3761,7761
18513,12605,18264
18514,5108,18983
18515,18408,4314
18516,757,19653
18517,11667,14996
18518,19454,1867
18519,16569,3097
18520,565,16003
18521,7134,13824
18522,16502,1440
18523,18416,6459
18524,1320,1951
18525,5969,13833
18526,124,13174
18527,12310,9331
18528,3864,17429
18529,14828,3547
18530,3304,9333
18531,1045,1419
18532,17971,4370
18533,19010,7455
18534,16447,15848
18535,9635,16376
18536,13358,13406
18537,16164,5018
18538,11709,3498
18539,4015,1330
18540,13627,16419
18541,9348,11498
18542,15376,8812
18543,6841,10477
18544,3128,13041
18545,5153,12306
18546,7479,12064
18547,9033,1169
18548,5632,8748
18549,887,3772
18550,4343,17993
18551,8889,12305
18552,15432,756
18553,19508,10280
18554,19025,16198
18555,6462,10701
18556,2251,14609
18557,5762,486
18558,11026,6492
18559,11418,19555
18560,15904,14548
18561,2103,8309
18562,4686,17954
18563,1836,16223
18564,3925,2559
18565,5572,7399
18566,13173,12701
18567,15575,19577
18568,18614,4527
18569,14698,7075
18570,13207,3483
18571,3116,9157
18572,18457,12167
18573,2583,19459
18574,13939,18173
18575,19519,12166
18576,16820,7206
18577,11669,19442
18578,18099,19167
18579,18109,18148
18580,18431,9887
18581,5605,5065
18582,18306,14098
18583,16261,7176
18584,19522,17494
18585,10289,16522
18586,12148,1988
18587,13399,9502
18588,16691,2518
18589,17417,6741
18590,2414,11843
18591,5857,18151
18592,10351,9816
18593,14940,5866
18594,14593,3940
18595,14764,8334
18596,19476,4593
18597,17540,16375
18598,8513,15413
18599,8151,5857
18600,19459,16851
18601,9927,2795
18602,4724,253
18603,8013,16040
18604,13559,769
18605,15211,15049
18606,891,13915
18607,4526,18598
18608,12056,1062
18609,18542,1970
18610,17485,8210
18611,10575,16185
18612,12388,19410
18613,16983,19438
18614,10877,11953
18615,13977,2229
18616,3515,7729
18617,8141,2253
18618,3761,13188
18619,14313,11983
18620,4731,6908
18621,11042,6917
18622,18299,12021
18623,13407,11364
18624,9867,1856
18625,1733,17546
18626,16384,12955
18627,19476,7214
18628,1726,6190
18629,1735,6823
18630,15244,10783
18631,1013,3687
18632,1203,10448
18633,18912,3871
18634,11620,8673
18635,4559,18236
18636,1940,16107
18637,19208,7964
18638,18831,16318
18639,2434,1072
18640,5196,3584
18641,17763,17467
18642,15211,3170
18643,5020,13689
18644,11818,8382
18645,874,14626
18646,5787,9555
18647,14479,11820
18648,15812,17842
18649,15510,14132
18650,13447,1670
18651,18332,17691
18652,9122,17797
18653,16867,9366
18654,4826,5987
18655,15355,2505
18656,9713,18716
18657,14806,1993
18658,7179,16823
18659,17976,15189
18660,15900,15312
18661,18654,15773
18662,15178,8955
18663,15443,10509
18664,12959,17727
18665,2303,8727
18666,11105,15491
18667,18553,19364
18668,16569,16223
18669,11424,11364
18670,2830,18799
18671,12377,1980
18672,10973,7252
18673,12325,15473
18674,16051,19242
18675,309,9916
18676,16683,10850
18677,2408,18511
18678,12713,2717
18679,9937,18963
18680,5108,13399
18681,15647,5755
18682,17224,5245
18683,266,4731
18684,4809,18732
18685,9297,16442
18686,18130,2480
18687,5217,1715
18688,16088,3253
18689,10069,3798
18690,3945,4545
18691,8801,11037
18692,1730,10896
18693,5579,14868
18694,6367,936
18695,3340,346
18696,2381,4538
18697,5047,17230
18698,16655,18129
18699,18676,424
18700,17461,7
18701,9059,12841
18702,2884,207
18703,2336,8886
18704,5677,8218
18705,1733,7709
18706,16425,18270
18707,17022,2239
18708,6882,2652
18709,10668,1878
18710,12449,15987
18711,6235,18957
18712,15146,16704
18713,11247,19538
18714,4099,3892
18715,9484,3064
18716,8330,16520
18717,17092,16070
18718,19059,726
18719,1931,13831
18720,4133,9322
18721,14965,18691
18722,17582,13754
18723,19610,4624
18724,7427,19105
18725,858,9505
18726,13606,845
18727,8496,7313
18728,4976,19364
18729,2162,15814
18730,10749,4929
18731,1720,7469
18732,19346,14863
18733,19078,15606
18734,8108,6044
18735,448,8271
18736,624,7983
18737,12257,1608
18738,9311,16317
18739,4073,4204
18740,10418,3721
18741,6500,11300
18742,5248,5203
18743,18818,6268
18744,2021,7362
18745,16638,11362
18746,13238,2968
18747,17425,3798
18748,18466,15944
18749,7456,16574
18750,7562,16449
18751,10747,4993
18752,667,15133
18753,13371,16851
18754,2649,15132
18755,14881,1497
18756,13151,15026
18757,19476,13113
18758,14489,1869
18759,16576,6746
18760,4441,19208
18761,17706,6846
18762,2905,595
18763,2708,2789
18764,737,936
18765,7938,1475
18766,16377,8479
18767,8735,19408
18768,4637,5344
18769,2117,10758
18770,1682,16660
18771,17761,6771
18772,7559,4832
18773,2417,11198
18774,16681,10959
18775,7679,2309
18776,5805,5118
18777,1203,14214
18778,4042,11259
18779,19613,418
18780,4544,665
18781,16196,5018
18782,18309,17092
18783,14691,1771
18784,18865,5503
18785,718,11569
18786,9289,14574
18787,13427,18413
18788,336,6151
18789,14654,8801
18790,7898,1505
18791,8592,14072
18792,1039,5670
18793,12083,6920
18794,18739,6009
18795,15011,6647
18796,12917,5370
18797,16774,1234
18798,6727,482
18799,4152,16642
18800,3933,8134
18801,17620,12345
18802,13672,10260
18803,5170,17284
18804,10588,9748
18805,7210,5246
18806,15804,14539
18807,2757,19087
18808,747,14560
18809,3227,6740
18810,3499,9859
18811,10366,6690
18812,1792,14419
18813,11942,16124
18814,19550,19459
18815,5230,17963
18816,4905,15347
18817,10133,5965
18818,4834,8348
18819,14229,7729
18820,9149,808
18821,15803,10413
18822,3013,4880
18823,13660,3949
18824,8625,11375
18825,1442,11981
18826,17005,5069
18827,2156,11307
18828,15773,17470
18829,10857,17778
18830,4584,768
18831,14000,6428
18832,9059,10987
18833,2414,18973
18834,15718,6766
18835,18919,9974
18836,11418,3549
18837,17941,6017
18838,6647,19711
18839,17485,7434
18840,15337,18998
18841,7876,9327
18842,17760,13377
18843,455,17978
18844,8830,3330
18845,12151,4978
18846,16047,15436
18847,13872,2045
18848,18275,19525
18849,16019,1876
18850,13618,7872
18851,2940,11187
18852,19296,19138
18853,5095,6309
18854,703,15266
18855,4686,8396
18856,17528,9512
18857,17958,12938
18858,1440,11228
18859,15630,4303
18860,376,11557
18861,4392,5084
18862,11505,574
18863,9497,19683
18864,12377,9080
18865,15936,5392
18866,19377,1294
18867,7616,1697
18868,9077,18375
18869,17482,8873
18870,3186,7440
18871,3292,2895
18872,12801,17144
18873,984,1231
18874,17695,14748
18875,11282,12300
18876,13220,18844
18877,8013,1374
18878,14586,1131
18879,6717,19547
18880,4809,17025
18881,17677,12357
18882,7350,1975
18883,16213,5625
18884,18594,4451
18885,15834,18185
18886,6732,11381
18887,3137,5979
18888,9035,7709
18889,3395,2959
18890,15812,9692
18891,15261,1903
18892,12043,10422
18893,11669,6887
18894,1344,4278
18895,3925,11602
18896,17909,9653
18897,5296,18716
18898,13042,17966
18899,17417,5018
18900,16509,7075
18901,2003,16755
18902,5095,6839
18903,14272,14529
18904,18441,3515
18905,16196,9747
18906,12878,15261
18907,8893,15271
18908,7814,12315
18909,18587,13865
18910,404,1975
18911,7070,12569
18912,13542,6709
18913,19103,13571
18914,5783,5796
18915,34,587
18916,2443,9403
18917,1288,552
18918,12856,9508
18919,12466,1656
18920,17039,17310
18921,4509,15247
18922,7076,17692
18923,10814,6372
18924,5167,788
18925,16643,8408
18926,535,14662
18927,13658,18480
18928,17743,5454
18929,16976,1460
18930,5879,6942
18931,3510,1134
18932,11942,7230
18933,6232,17968
18934,6330,6787
18935,7080,5872
18936,1733,1791
18937,8102,15365
18938,702,17917
18939,8928,8594
18940,15149,2013
18941,10131,8175
18942,17190,13600
18943,6721,11012
18944,17761,709
18945,17510,6599
18946,8912,15842
18947,15533,9374
18948,220,613
18949,67,7671
18950,18478,1164
18951,3901,7398
18952,4691,2502
18953,1421,1587
18954,8085,13266
18955,4241,163
18956,5787,18815
18957,2265,9247
18958,10373,863
18959,16323,6918
18960,10949,17465
18961,5632,10037
18962,8068,15135
18963,16064,12064
18964,17417,3116
18965,5323,2264
18966,1434,10046
18967,2727,8446
18968,19274,379
18969,12555,13856
18970,14010,14342
18971,10056,9281
18972,4120,1643
18973,6752,5146
18974,19097,9686
18975,7623,17682
18976,3781,3383
18977,8845,17776
18978,1905,18277
18979,9411,2163
18980,11210,1769
18981,755,18724
18982,19636,102
18983,10751,15604
18984,14414,998
18985,1438,16878
18986,15812,10238
18987,8540,15134
18988,6820,16071
18989,2398,1684
18990,18237,16091
18991,15949,6151
18992,13173,19284
18993,19571,5176
18994,9612,15408
18995,9557,12882
18996,897,5931
18997,11372,6474
18998,15764,4986
18999,2526,15281
19000,6171,13746
19001,10805,16385
19002,19700,8469
19003,873,16517
19004,1639,7822
19005,10063,17125
19006,3661,3224
19007,2611,4346
19008,6851,4278
19009,4857,2310
19010,5228,2202
19011,4816,399
19012,11497,9139
19013,16995,10733
19014,7502,13057
19015,11770,15335
19016,5328,18275
19017,1166,12614
19018,18265,11085
19019,6450,15120
19020,17929,1973
19021,9773,7189
19022,18567,4030
19023,16494,2004
19024,3139,3113
19025,19586,12701
19026,3550,2177
19027,17578,5692
19028,5503,4966
19029,16178,5532
19030,13143,7814
19031,11042,15793
19032,18906,4876
19033,5554,9806
19034,9939,14500
19035,16774,5837
19036,223,6973
19037,17190,18823
19038,5662,7900
19039,9094,19022
19040,4031,11250
19041,14854,5097
19042,2390,7586
19043,2570,13704
19044,14272,7476
19045,9877,3656
19046,15813,8439
19047,3091,5720
19048,13977,3101
19049,16239,11529
19050,2187,5894
19051,18410,202
19052,9836,348
19053,10274,9600
19054,6,13026
19055,16774,7154
19056,3339,12238
19057,729,9163
19058,15900,14196
19059,12985,8801
19060,15948,10127
19061,14856,2712
19062,10883,10438
19063,14477,11108
19064,7623,16102
19065,11678,12676
19066,771,11163
19067,5740,14107
19068,845,8324
19069,8838,11057
19070,1058,2987
19071,629,447
19072,6239,13907
19073,15974,379
19074,15278,12830
19075,14324,16660
19076,12377,18898
19077,17168,19657
19078,5632,6535
19079,19645,7233
19080,2028,6409
19081,6168,15689
19082,1846,15313
19083,16274,7840
19084,19463,11416
19085,17218,10519
19086,4996,10094
19087,586,17973
19088,3038,612
19089,7637,330
19090,2141,10869
19091,11084,11608
19092,2690,3548
19093,7172,4278
19094,2117,18437
19095,16402,17317
19096,15812,4981
19097,2768,8343
19098,785,5242
19099,19248,19426
19100,17744,13166
19101,13415,6009
19102,4343,4986
19103,18471,5098
19104,4256,8056
19105,14336,1893
19106,6239,1693
19107,3540,19354
19108,8471,16093
19109,14806,13408
19110,13015,3144
19111,19239,4552
19112,16701,15931
19113,10340,6105
19114,12387,17088
19115,4720,19629
19116,1660,11433
19117,18178,16556
19118,1263,2604
19119,3700,11679
19120,9904,9567
19121,4,13152
19122,15407,7784
19123,9331,949
19124,18408,2624
19125,11375,4893
19126,7043,7666
19127,4272,19327
19128,14740,7657
19129,19006,6049
19130,7286,14192
19131,4141,3972
19132,898,1592
19133,3090,9726
19134,19586,6514
19135,8380,11766
19136,11223,10794
19137,2583,940
19138,2032,9270
19139,4282,4208
19140,18571,2571
19141,2813,10543
19142,19083,4907
19143,5413,3955
19144,2583,6451
19145,8102,19638
19146,4031,5837
19147,4392,15802
19148,3304,15694
19149,8620,3431
19150,18556,15009
19151,10526,12519
19152,787,9436
19153,18183,11062
19154,3858,13443
19155,16377,2182
19156,17771,17959
19157,4684,10888
19158,16424,14440
19159,17803,801
19160,10575,17559
19161,5093,16666
19162,14741,13582
19163,14764,3993
19164,6926,15431
19165,5298,1645
19166,9382,7523
19167,9906,14727
19168,9130,7985
19169,6467,13746
19170,3162,15360
19171,10354,14824
19172,15974,18222
19173,12387,9417
19174,17026,4715
19175,5663,3437
19176,2765,11063
19177,2126,18096
19178,19240,926
19179,9882,18924
19180,6154,9515
19181,514,5408
19182,586,5010
19183,13332,15814
19184,19050,15909
19185,18594,11362
19186,9659,12868
19187,5846,6382
19188,6942,6928
19189,5677,15689
19190,3478,8176
19191,3169,11569
19192,16631,6701
19193,18020,11370
19194,2812,8161
19195,6500,68
19196,16253,1697
19197,16447,12825
19198,11269,772
19199,18623,12462
19200,12310,7852
19201,8977,12020
19202,253,6318
19203,2929,12581
19204,5790,2650
19205,4119,18040
19206,17888,9469
19207,6151,9160
19208,3273,14171
19209,13577,18891
19210,8989,1938
19211,7140,10400
19212,19274,8801
19213,18855,19599
19214,17456,15021
19215,17903,8210
19216,15813,7661
19217,8279,15133
19218,5018,10344
19219,13238,14767
19220,10143,19391
19221,9953,19183
19222,13794,779
19223,14786,4677
19224,11210,3301
19225,6782,18716
19226,11925,11843
19227,19630,315
19228,19619,1234
19229,2941,10687
19230,6920,6009
19231,19716,10099
19232,19348,4189
19233,3424,1707
19234,15424,8883
19235,2490,12035
19236,6365,8991
19237,4425,2057
19238,16574,8748
19239,14042,11444
19240,12719,4499
19241,5594,10674
19242,12226,2967
19243,2679,6491
19244,3922,13901
19245,2443,5362
19246,13151,19512
19247,5787,420
19248,13726,6226
19249,4353,10495
19250,759,13599
19251,14272,5008
19252,12569,19625
19253,5425,1003
19254,172,16466
19255,4387,1046
19256,5425,14795
19257,3713,10420
19258,17300,1545
19259,11313,4883
19260,14513,14472
19261,13554,19157
19262,17190,279
19263,13997,14850
19264,4120,13853
19265,9321,7924
19266,4332,13218
19267,19280,11878
19268,5401,4104
19269,8463,2437
19270,17190,10165
19271,9238,2947
19272,11629,3229
19273,11377,10400
19274,7600,19586
19275,12415,10564
19276,1335,13074
19277,7977,3860
19278,13349,19121
19279,4964,18862
19280,7917,9571
19281,11076,18842
19282,17510,13523
19283,9289,4545
19284,654,11985
19285,15982,871
19286,9479,19602
19287,16177,15816
19288,10123,12120
19289,16779,11028
19290,13994,16702
19291,1964,17271
19292,13400,10434
19293,4292,12519
19294,17409,5359
19295,16055,4182
19296,5584,300
19297,2737,19668
19298,7094,18592
19299,19274,15241
19300,15818,1984
19301,8977,6040
19302,5565,18415
19303,13055,19633
19304,7253,6722
19305,3168,1654
19306,18131,7276
19307,16741,12640
19308,8431,935
19309,9484,13900
19310,12964,17098
19311,11736,6515
19312,13630,5675
19313,7616,6660
19314,7616,5279
19315,5673,1949
19316,16141,436
19317,12701,1516
19318,13494,14116
19319,11282,6789
19320,18020,4153
19321,15211,4039
19322,4862,10165
19323,12917,13615
19324,15032,359
19325,19011,13533
19326,12820,7053
19327,9725,2069
19328,7258,10345
19329,1098,10413
19330,17714,17282
19331,11424,2691
19332,19250,16215
19333,11269,1857
19334,10459,12760
19335,16997,7966
19336,9214,3843
19337,771,5690
19338,14556,15155
19339,14209,13225
19340,11025,11092
19341,5574,2936
19342,18429,15001
19343,10563,16551
19344,15510,7657
19345,11910,18988
19346,3177,7651
19347,4077,2768
19348,18739,6956
19349,10169,8645
19350,1983,863
19351,16588,17503
19352,17721,3842
19353,12496,1154
19354,8138,12010
19355,1917,661
19356,4425,11910
19357,11505,4627
19358,19687,6839
19359,6764,5923
19360,8885,4715
19361,18961,2310
19362,12036,1924
19363,2226,8134
19364,1065,11304
19365,12881,4687
19366,3303,9830
19367,16751,4894
19368,16242,6917
19369,10314,18267
19370,60,8981
19371,15740,4400
19372,722,9555
19373,7884,18351
19374,12858,17905
19375,10773,18065
19376,6312,15748
19377,16202,19585
19378,18299,17824
19379,1438,16496
19380,7481,5579
19381,13055,3923
19382,18790,558
19383,9851,13408
19384,7196,10610
19385,4595,13799
19386,14921,18806
19387,11300,9427
19388,19274,8961
19389,14209,14215
19390,3168,10007
19391,18977,12150
19392,15420,3383
19393,13371,15093
19394,5153,13188
19395,13250,8918
19396,9938,11280
19397,7463,7186
19398,19422,11545
19399,2227,769
19400,7258,8475
19401,11099,4341
19402,11497,2104
19403,10747,10606
19404,3162,699
19405,12820,6700
19406,6525,5043
19407,16785,15843
19408,8989,578
19409,8497,11135
19410,14288,9657
19411,18754,4790
19412,11282,1273
19413,16229,14959
19414,13838,6776
19415,1720,5604
19416,6696,16059
19417,2199,12695
19418,8634,1195
19419,3497,6739
19420,1208,1779
19421,14479,13543
19422,5673,7985
19423,14085,9156
19424,8848,19543
19425,18,11684
19426,8820,6644
19427,17092,16774
19428,1792,37
19429,12771,14767
19430,4141,19032
19431,2251,16490
19432,16487,6226
19433,14698,9545
19434,11843,16217
19435,19712,1215
19436,635,13878
19437,10773,6614
19438,4392,15773
19439,3922,11549
19440,19015,13164
19441,8928,8634
19442,12798,8861
19443,5969,7504
19444,6098,8634
19445,6284,17475
19446,15586,19537
19447,14070,783
19448,5879,4790
19449,18596,1246
19450,16515,521
19451,2767,9743
19452,15260,2652
19453,12499,10645
19454,11607,11416
19455,5604,10413
19456,16273,14656
19457,11099,9554
19458,15585,13853
19459,14251,15017
19460,8582,817
19461,8167,3282
19462,11161,11010
19463,14310,5038
19464,18961,2369
19465,3907,13942
19466,15057,1192
19467,12083,1828
19468,19337,13211
19469,9968,14131
19470,12288,6187
19471,765,10070
19472,10816,11050
19473,2265,998
19474,404,19468
19475,12255,7084
19476,10982,2968
19477,6367,4221
19478,14436,7250
19479,12389,2547
19480,14513,8710
19481,1015,16107
19482,13292,15675
19483,3864,3287
19484,1969,10716
19485,4912,12701
19486,9900,2414
19487,16100,3514
19488,8838,15125
19489,12970,5644
19490,6782,13853
19491,3008,466
19492,14877,10777
19493,12043,17029
19494,14090,7894
19495,15974,5658
19496,5450,7222
19497,12190,4713
19498,18912,2312
19499,9329,2028
19500,12861,5769
19501,4353,2300
19502,5260,8696
19503,13970,13236
19504,17990,1454
19505,1495,19512
19506,1885,10400
19507,11052,7880
19508,12555,936
19509,15413,1471
19510,16282,9580
19511,8928,18467
19512,8137,13348
19513,13289,3001
19514,9916,1396
19515,3901,5756
19516,7540,2045
19517,266,18277
19518,336,1455
19519,8642,8032
19520,17547,6197
19521,14079,14558
19522,9787,6892
19523,4964,6705
19524,6841,2474
19525,17041,1413
19526,7092,1983
19527,6541,16700
19528,17744,12305
19529,172,968
19530,7245,7260
19531,8928,890
19532,2559,6865
19533,18694,508
19534,15211,14481
19535,1843,17783
19536,16525,11316
19537,2963,16637
19538,14398,1234
19539,18183,8590
19540,9214,17506
19541,7213,11998
19542,5237,16517
19543,17464,9232
19544,755,1876
19545,12917,16989
19546,16588,16277
19547,11815,5712
19548,18369,1828
19549,2630,17478
19550,16741,7802
19551,2825,315
19552,19319,10272
19553,12011,7652
19554,10173,8773
19555,7819,15646
19556,11036,6997
19557,11880,17557
19558,14400,1829
19559,11372,10128
19560,10189,7075
19561,4073,8262
19562,77,19444
19563,2605,17010
19564,13160,2464
19565,8712,14217
19566,9320,4030
19567,14788,11163
19568,16085,15548
19569,4424,3121
19570,18197,8457
19571,11861,1025
19572,17387,3565
19573,12117,14425
19574,15193,13983
19575,16851,2041
19576,9704,7564
19577,7196,17549
19578,3700,3834
19579,6093,9800
19580,12442,5384
19581,11925,13870
19582,6401,17933
19583,19010,4706
19584,3689,16364
19585,866,2388
19586,12947,5580
19587,14804,14422
19588,13838,3076
19589,17360,13432
19590,8421,4548
19591,10747,15301
19592,304,15397
19593,3403,2585
19594,3598,3099
19595,10747,1451
19596,3660,7563
19597,3208,2869
19598,13134,18075
19599,16376,18277
19600,5229,15229
19601,8155,17890
19602,4432,7507
19603,6407,18827
19604,3340,7447
19605,8503,11377
19606,13160,17747
19607,15262,3679
19608,15759,1811
19609,1726,2160
19610,4691,2437
19611,13283,7034
19612,18523,8818
19613,18271,13939
19614,9437,4669
19615,4731,520
19616,2908,3100
19617,7295,3121
19618,8304,14285
19619,6670,12680
19620,15376,7738
19621,164,19238
19622,8644,11475
19623,9364,6967
19624,8071,12399
19625,2768,10202
19626,17744,12520
19627,12804,10708
19628,14623,13889
19629,6441,17126
19630,9010,2768
19631,2513,8874
19632,2234,851
19633,13162,17057
19634,3726,11119
19635,4730,5883
19636,8449,7716
19637,18703,15985
19638,13872,5001
19639,14000,6507
19640,2679,7115
19641,13606,9436
19642,6241,13233
19643,15911,12648
19644,6841,6431
19645,12257,1959
19646,14881,18578
19647,9083,769
19648,146,7075
19649,19060,5577
19650,19612,2873
19651,3137,10197
19652,11077,6166
19653,5066,15060
19654,1791,653
19655,11942,3862
19656,13916,16707
19657,18543,1545
19658,13769,5221
19659,19402,842
19660,19551,12203
19661,172,13808
19662,1434,8801
19663,4953,6009
19664,15541,18701
19665,19407,17967
19666,511,11055
19667,3137,13068
19668,3098,19594
19669,12255,930
19670,7305,3051
19671,3761,1879
19672,4498,16844
19673,813,5664
19674,16384,2503
19675,13616,16845
19676,15263,12391
19677,5774,9734
19678,3871,14454
19679,16398,10346
19680,16590,9725
19681,13656,16440
19682,16264,2954
19683,13689,14352
19684,11161,2212
19685,6322,9625
19686,12190,9156
19687,7284,13395
19688,2526,10077
19689,19454,14996
19690,15011,11063
19691,1799,6151
19692,1155,3793
19693,13668,6957
19694,3139,11651
19695,15243,4381
19696,12496,6151
19697,18045,4997
19698,19402,18716
19699,12335,1884
19700,13457,15334
19701,13314,15602
19702,4905,11549
19703,4179,14067
19704,11495,16654
19705,4166,9917
19706,17771,5579
19707,4093,8536
19708,17664,4364
19709,82,4485
19710,1939,18234
19711,10460,5532
19712,9731,11330
19713,12652,14673
19714,11,5611
19715,246,12252
19716,16691,14882
19717,17958,9362
19718,18,11487
19719,16487,1609
19720,6998,11443
19721,19097,2309
19722,1140,11531
19723,3660,2645
19724,3689,18395
19725,1889,9098
19726,10209,6715
19727,18553,18183
19728,19529,18596
19729,12332,8299
19730,12444,14187
19731,13250,5270
19732,1717,16517
19733,5790,572
19734,10460,58
19735,9289,17059
19736,1065,14737
19737,4120,11749
19738,19050,5281
19739,7309,18682
19740,15186,1092
19741,10131,5235
19742,15732,9502
19743,14593,10438
19744,15516,2045
19745,3536,15773
19746,9643,9600
19747,11769,4030
19748,14854,18201
19749,15337,5748
19750,4657,6589
19751,7932,4491
19752,7456,12555
19753,19250,18502
19754,17787,13217
19755,7889,18872
19756,2408,19082
19757,3368,11767
19758,12148,9887
19759,1039,11518
19760,12533,11521
19761,858,12495
19762,3792,17779
19763,19050,17088
19764,6284,863
19765,6813,12238
19766,19613,4872
19767,6553,15613
19768,9867,12906
19769,898,842
19770,8319,1171
19771,5229,5241
19772,13906,18983
19773,12092,3872
19774,15884,10994
19775,2176,719
19776,8842,7232
19777,16647,4624
19778,12136,16437
19779,4,3267
19780,8912,12035
19781,2065,15875
19782,9393,9277
19783,7410,9880
19784,2706,7074
19785,24,513
19786,13349,15002
19787,624,1186
19788,8372,9453
19789,15211,10457
19790,3570,15079
19791,14881,12648
19792,9926,18438
19793,688,4640
19794,15075,8508
19795,9840,18693
19796,3777,2446
19797,16554,15294
19798,18739,2041
19799,1137,5043
19800,10080,7322
19801,4379,5467
19802,17728,11010
19803,14586,14788
19804,18277,14837
19805,18772,14587
19806,16184,7789
19807,14708,5175
19808,4490,2151
19809,5154,1079
19810,14879,1412
19811,18556,13513
19812,17335,13493
19813,164,18290
19814,11377,12639
19815,11931,12164
19816,6639,10473
19817,8550,14464
19818,3222,19022
19819,14595,10574
19820,8455,10875
19821,3397,1889
19822,5737,6989
19823,19239,12615
19824,19613,4806
19825,14479,4822
19826,15812,14316
19827,8269,4587
19828,16533,13557
19829,18928,13203
19830,17742,2221
19831,8055,6982
19832,5044,5359
19833,13353,13912
19834,8722,6076
19835,19155,8366
19836,2408,6802
19837,11282,7075
19838,14324,1366
19839,17984,541
19840,80,16939
19841,8085,5580
19842,9122,1023
19843,5779,549
19844,4184,15335
19845,4724,17182
19846,6549,14925
19847,11757,4229
19848,6481,7941
19849,3041,15153
19850,6890,10807
19851,10985,13853
19852,16398,872
19853,6155,1531
19854,514,5132
19855,16741,7410
19856,5677,5252
19857,6853,7352
19858,17944,8193
19859,785,14337
19860,9605,7839
19861,4345,15707
19862,2604,3798
19863,13939,2113
19864,858,11014
19865,409,11967
19866,5663,6060
19867,7456,16288
19868,2333,322
19869,3014,18890
19870,4655,10595
19871,3556,12337
19872,18267,3248
19873,18725,11864
19874,19524,3988
19875,13935,9139
19876,16424,15714
19877,1438,15050
19878,2952,8434
19879,4884,15893
19880,11008,1869
19881,15337,10276
19882,14789,15997
19883,12393,18584
19884,1983,315
19885,9731,11778
19886,12041,15504
19887,2679,13829
19888,15365,4624
19889,3710,17910
19890,5077,1155
19891,19527,19377
19892,8789,3304
19893,813,4338
19894,16010,2383
19895,4817,8882
19896,15387,17932
19897,19254,9417
19898,11693,8907
19899,10506,10436
19900,4652,14845
19901,6794,13238
19902,15817,8636
19903,10169,10245
19904,6441,7799
19905,11592,3000
19906,9189,10384
19907,19261,6535
19908,17213,13337
19909,19276,13253
19910,8304,4496
19911,7456,4147
19912,7616,13375
19913,12697,18039
19914,17039,9436
19915,1885,9217
19916,13562,6279
19917,18431,17968
19918,7245,6143
19919,11253,9399
19920,1263,5983
19921,17242,17220
19922,8350,12111
19923,15732,8583
19924,16531,9484
19925,535,14255
19926,16895,11603
19927,17335,7099
19928,15199,5533
19929,15812,10204
19930,15551,17613
19931,500,9653
19932,9074,9391
19933,3325,18665
19934,336,19499
19935,3304,8134
19936,16498,12102
19937,4259,17691
19938,15541,6737
19939,2830,6009
19940,102,15814
19941,1137,5228
19942,10777,15933
19943,13551,10003
19944,15982,6667
19945,10418,461
19946,2535,9157
19947,5813,1275
19948,18481,542
19949,17156,14926
19950,18974,686
19951,13754,15892
19952,60,16198
19953,17677,4763
19954,17623,15938
19955,18525,10697
19956,5915,6746
19957,1272,14218
19958,14010,14042
19959,18117,9158
19960,17799,9323
19961,14398,1337
19962,17709,10845
19963,9627,43
19964,19248,15773
19965,1945,12482
19966,8971,8999
19967,4957,6593
19968,4432,13664
19969,146,11651
19970,8928,14863
19971,9166,11028
19972,14504,6317
19973,12678,2396
19974,10772,4077
19975,3239,14026
19976,13068,16034
19977,15731,1244
19978,2021,3121
19979,15904,19269
